sha,time,app,project,backend,freq,mappirlog,runpirlog,genpsimlog,gentracelog,runpsimlog,psimsh,runproutelog,proutesh,prouteSummary,AccelMain,logpath,gentst,maketst,runhybrid,genpir,genpir_err,runpir_time,runpir_err,notFit,MC,DAG,PMU,PCU,row,col,p2p,asic,scheduled,fifo_depth,mappir_err,mappir_time,genpsim_err,gentrace_err,psimcycle,lbw,sbw,psim_deadlock,algo,pattern,slink,vlink,prtime,vcLimit,DynHopsVec,DynHopsScal,StatHopsVec,StatHopsScal,Score,NetVC,TotPkts,LinkLim,InjectLim,EjectLim,LongRoute,Q0Pct,Q0Lim,gentst_err,gentst_time,maketst_err,maketst_time,runhybrid_cycle,runtst_err,runtst_pass,runhybrid_deadlock,runhybrid_complete,tst_dram_power,tst_rbw,tst_wbw,runtst_time,succeeded
9cb66b73,2019-06-27 13:32:13,SumSquare_1,pirTest,MDHTst,1000000000.0,../gen/MDHTst_pirTest/SumSquare_1/log/mappir.log,../gen/MDHTst_pirTest/SumSquare_1/log/runpir.log,../gen/MDHTst_pirTest/SumSquare_1/log/genpsim.log,../gen/MDHTst_pirTest/SumSquare_1/log/gentrace.log,../gen/MDHTst_pirTest/SumSquare_1/log/runpsim.log,../gen/MDHTst_pirTest/SumSquare_1/log/runpsim.sh,../gen/MDHTst_pirTest/SumSquare_1/log/runproute.log,../gen/MDHTst_pirTest/SumSquare_1/log/runproute.sh,../gen/MDHTst_pirTest/SumSquare_1/plastisim/summary.csv,../gen/MDHTst_pirTest/SumSquare_1/pir/AccelMain.scala,../gen/MDHTst_pirTest/SumSquare_1/log/,../gen/MDHTst_pirTest/SumSquare_1/log/gentst.log,../gen/MDHTst_pirTest/SumSquare_1/log/maketst.log,../gen/MDHTst_pirTest/SumSquare_1/log/runtst.log,True,,,,,,,,,,,False,False,False,100,,,,,,,,False,route_min_directed_valient,checkerboard,4,2,-1,4,0,0,0,65,1.00,0,33,0.0000,0.0000,0.0000,2,-nan,0.0000,,5.45844188,,0:18.02,1073,,True,False,True,0.0,0.0,0.0,0:01.15,True
9cb66b73,2019-06-27 13:32:13,SumSquare_2,pirTest,MDHTst,1000000000.0,../gen/MDHTst_pirTest/SumSquare_2/log/mappir.log,../gen/MDHTst_pirTest/SumSquare_2/log/runpir.log,../gen/MDHTst_pirTest/SumSquare_2/log/genpsim.log,../gen/MDHTst_pirTest/SumSquare_2/log/gentrace.log,../gen/MDHTst_pirTest/SumSquare_2/log/runpsim.log,../gen/MDHTst_pirTest/SumSquare_2/log/runpsim.sh,../gen/MDHTst_pirTest/SumSquare_2/log/runproute.log,../gen/MDHTst_pirTest/SumSquare_2/log/runproute.sh,../gen/MDHTst_pirTest/SumSquare_2/plastisim/summary.csv,../gen/MDHTst_pirTest/SumSquare_2/pir/AccelMain.scala,../gen/MDHTst_pirTest/SumSquare_2/log/,../gen/MDHTst_pirTest/SumSquare_2/log/gentst.log,../gen/MDHTst_pirTest/SumSquare_2/log/maketst.log,../gen/MDHTst_pirTest/SumSquare_2/log/runtst.log,True,,,,,,,,,,,False,False,False,100,,,,,,,,False,route_min_directed_valient,checkerboard,4,2,-1,4,0,0,0,71,3.50,0,33,0.0000,0.0000,0.0000,7,-nan,0.0000,,7.247848266,,0:22.44,431,,True,False,True,0.0,0.0,0.0,0:01.55,True
9cb66b73,2019-06-27 13:32:13,SumSquare_3,pirTest,MDHTst,1000000000.0,../gen/MDHTst_pirTest/SumSquare_3/log/mappir.log,../gen/MDHTst_pirTest/SumSquare_3/log/runpir.log,../gen/MDHTst_pirTest/SumSquare_3/log/genpsim.log,../gen/MDHTst_pirTest/SumSquare_3/log/gentrace.log,../gen/MDHTst_pirTest/SumSquare_3/log/runpsim.log,../gen/MDHTst_pirTest/SumSquare_3/log/runpsim.sh,../gen/MDHTst_pirTest/SumSquare_3/log/runproute.log,../gen/MDHTst_pirTest/SumSquare_3/log/runproute.sh,../gen/MDHTst_pirTest/SumSquare_3/plastisim/summary.csv,../gen/MDHTst_pirTest/SumSquare_3/pir/AccelMain.scala,../gen/MDHTst_pirTest/SumSquare_3/log/,../gen/MDHTst_pirTest/SumSquare_3/log/gentst.log,../gen/MDHTst_pirTest/SumSquare_3/log/maketst.log,../gen/MDHTst_pirTest/SumSquare_3/log/runtst.log,True,,,,,,,,,,,False,False,False,100,,,,,,,,False,route_min_directed_valient,checkerboard,4,2,-1,4,0,0,0,65,1.00,0,33,0.0000,0.0000,0.0000,2,-nan,0.0000,,8.132933162,,0:22.90,561,,True,False,True,0.0,0.0,0.0,0:03.31,True
9cb66b73,2019-06-27 13:32:13,SumSquare_5,pirTest,MDHTst,1000000000.0,../gen/MDHTst_pirTest/SumSquare_5/log/mappir.log,../gen/MDHTst_pirTest/SumSquare_5/log/runpir.log,../gen/MDHTst_pirTest/SumSquare_5/log/genpsim.log,../gen/MDHTst_pirTest/SumSquare_5/log/gentrace.log,../gen/MDHTst_pirTest/SumSquare_5/log/runpsim.log,../gen/MDHTst_pirTest/SumSquare_5/log/runpsim.sh,../gen/MDHTst_pirTest/SumSquare_5/log/runproute.log,../gen/MDHTst_pirTest/SumSquare_5/log/runproute.sh,../gen/MDHTst_pirTest/SumSquare_5/plastisim/summary.csv,../gen/MDHTst_pirTest/SumSquare_5/pir/AccelMain.scala,../gen/MDHTst_pirTest/SumSquare_5/log/,../gen/MDHTst_pirTest/SumSquare_5/log/gentst.log,../gen/MDHTst_pirTest/SumSquare_5/log/maketst.log,../gen/MDHTst_pirTest/SumSquare_5/log/runtst.log,True,,,,,,,,,,,False,False,False,100,,,,,,,,False,route_min_directed_valient,checkerboard,4,2,-1,4,0,0,0,71,3.50,0,33,0.0000,0.0000,0.0000,7,-nan,0.0000,,7.718615485,,0:23.51,255,,True,False,True,0.0,0.0,0.0,0:01.44,True
9cb66b73,2019-06-27 13:32:13,TPCHQ6_0,pirTest,MDHTst,1000000000.0,../gen/MDHTst_pirTest/TPCHQ6_0/log/mappir.log,../gen/MDHTst_pirTest/TPCHQ6_0/log/runpir.log,../gen/MDHTst_pirTest/TPCHQ6_0/log/genpsim.log,../gen/MDHTst_pirTest/TPCHQ6_0/log/gentrace.log,../gen/MDHTst_pirTest/TPCHQ6_0/log/runpsim.log,../gen/MDHTst_pirTest/TPCHQ6_0/log/runpsim.sh,../gen/MDHTst_pirTest/TPCHQ6_0/log/runproute.log,../gen/MDHTst_pirTest/TPCHQ6_0/log/runproute.sh,../gen/MDHTst_pirTest/TPCHQ6_0/plastisim/summary.csv,../gen/MDHTst_pirTest/TPCHQ6_0/pir/AccelMain.scala,../gen/MDHTst_pirTest/TPCHQ6_0/log/,../gen/MDHTst_pirTest/TPCHQ6_0/log/gentst.log,../gen/MDHTst_pirTest/TPCHQ6_0/log/maketst.log,../gen/MDHTst_pirTest/TPCHQ6_0/log/runtst.log,True,,,,,,,,,,,False,False,False,100,,,,,,,,False,route_min_directed_valient,checkerboard,4,2,-1,4,0,0,2496,65,4.50,0,981,0.0000,0.0000,0.0000,9,-nan,0.0000,,14.893380382,,0:34.21,601,,True,False,True,0.0,27.261,0.0,0:01.35,True
9cb66b73,2019-06-27 13:32:13,TPCHQ6_1,pirTest,MDHTst,1000000000.0,../gen/MDHTst_pirTest/TPCHQ6_1/log/mappir.log,../gen/MDHTst_pirTest/TPCHQ6_1/log/runpir.log,../gen/MDHTst_pirTest/TPCHQ6_1/log/genpsim.log,../gen/MDHTst_pirTest/TPCHQ6_1/log/gentrace.log,../gen/MDHTst_pirTest/TPCHQ6_1/log/runpsim.log,../gen/MDHTst_pirTest/TPCHQ6_1/log/runpsim.sh,../gen/MDHTst_pirTest/TPCHQ6_1/log/runproute.log,../gen/MDHTst_pirTest/TPCHQ6_1/log/runproute.sh,../gen/MDHTst_pirTest/TPCHQ6_1/plastisim/summary.csv,../gen/MDHTst_pirTest/TPCHQ6_1/pir/AccelMain.scala,../gen/MDHTst_pirTest/TPCHQ6_1/log/,../gen/MDHTst_pirTest/TPCHQ6_1/log/gentst.log,../gen/MDHTst_pirTest/TPCHQ6_1/log/maketst.log,../gen/MDHTst_pirTest/TPCHQ6_1/log/runtst.log,True,,,,,,,,,,,False,False,False,100,,,,,,,,False,route_min_directed_valient,checkerboard,4,2,-1,4,0,0,0,42049,4.50,0,15509,0.0000,0.0000,0.0000,9,-nan,0.0000,,14.417738306,,0:35.19,6737,,True,False,True,0.0,2.432,0.0,0:28.76,True
9cb66b73,2019-06-27 13:32:13,TPCHQ6_2,pirTest,MDHTst,1000000000.0,../gen/MDHTst_pirTest/TPCHQ6_2/log/mappir.log,../gen/MDHTst_pirTest/TPCHQ6_2/log/runpir.log,../gen/MDHTst_pirTest/TPCHQ6_2/log/genpsim.log,../gen/MDHTst_pirTest/TPCHQ6_2/log/gentrace.log,../gen/MDHTst_pirTest/TPCHQ6_2/log/runpsim.log,../gen/MDHTst_pirTest/TPCHQ6_2/log/runpsim.sh,../gen/MDHTst_pirTest/TPCHQ6_2/log/runproute.log,../gen/MDHTst_pirTest/TPCHQ6_2/log/runproute.sh,../gen/MDHTst_pirTest/TPCHQ6_2/plastisim/summary.csv,../gen/MDHTst_pirTest/TPCHQ6_2/pir/AccelMain.scala,../gen/MDHTst_pirTest/TPCHQ6_2/log/,../gen/MDHTst_pirTest/TPCHQ6_2/log/gentst.log,../gen/MDHTst_pirTest/TPCHQ6_2/log/maketst.log,../gen/MDHTst_pirTest/TPCHQ6_2/log/runtst.log,True,,,,,,,,,,,False,False,False,100,,,,,,,,False,route_min_directed_valient,checkerboard,4,2,-1,4,0,0,3520,108,5.50,0,1049,0.0000,0.0000,0.0000,11,-nan,0.0000,,23.976324116,,0:51.51,675,,True,False,True,0.0,24.273,0.0,0:04.01,True
9cb66b73,2019-06-27 13:32:13,TPCHQ6_3,pirTest,MDHTst,1000000000.0,../gen/MDHTst_pirTest/TPCHQ6_3/log/mappir.log,../gen/MDHTst_pirTest/TPCHQ6_3/log/runpir.log,../gen/MDHTst_pirTest/TPCHQ6_3/log/genpsim.log,../gen/MDHTst_pirTest/TPCHQ6_3/log/gentrace.log,../gen/MDHTst_pirTest/TPCHQ6_3/log/runpsim.log,../gen/MDHTst_pirTest/TPCHQ6_3/log/runpsim.sh,../gen/MDHTst_pirTest/TPCHQ6_3/log/runproute.log,../gen/MDHTst_pirTest/TPCHQ6_3/log/runproute.sh,../gen/MDHTst_pirTest/TPCHQ6_3/plastisim/summary.csv,../gen/MDHTst_pirTest/TPCHQ6_3/pir/AccelMain.scala,../gen/MDHTst_pirTest/TPCHQ6_3/log/,../gen/MDHTst_pirTest/TPCHQ6_3/log/gentst.log,../gen/MDHTst_pirTest/TPCHQ6_3/log/maketst.log,../gen/MDHTst_pirTest/TPCHQ6_3/log/runtst.log,True,,,,,,,,,,,False,False,False,100,,,,,,,,False,route_min_directed_valient,checkerboard,4,2,-1,4,0,0,0,42616,5.50,0,13465,0.0000,0.0000,0.0000,11,-nan,0.0000,,22.280935313,,0:48.48,4075,,True,False,True,0.0,4.021,0.0,0:22.84,True
9cb66b73,2019-06-27 13:32:13,TPCHQ6_4,pirTest,MDHTst,1000000000.0,../gen/MDHTst_pirTest/TPCHQ6_4/log/mappir.log,../gen/MDHTst_pirTest/TPCHQ6_4/log/runpir.log,../gen/MDHTst_pirTest/TPCHQ6_4/log/genpsim.log,../gen/MDHTst_pirTest/TPCHQ6_4/log/gentrace.log,../gen/MDHTst_pirTest/TPCHQ6_4/log/runpsim.log,../gen/MDHTst_pirTest/TPCHQ6_4/log/runpsim.sh,../gen/MDHTst_pirTest/TPCHQ6_4/log/runproute.log,../gen/MDHTst_pirTest/TPCHQ6_4/log/runproute.sh,../gen/MDHTst_pirTest/TPCHQ6_4/plastisim/summary.csv,../gen/MDHTst_pirTest/TPCHQ6_4/pir/AccelMain.scala,../gen/MDHTst_pirTest/TPCHQ6_4/log/,../gen/MDHTst_pirTest/TPCHQ6_4/log/gentst.log,../gen/MDHTst_pirTest/TPCHQ6_4/log/maketst.log,../gen/MDHTst_pirTest/TPCHQ6_4/log/runtst.log,True,,,,,,,,,,,False,False,False,100,,,,,,,,False,route_min_directed_valient,checkerboard,4,2,-1,4,0,33,4480,549,118.40,2,1121,0.1250,0.2500,0.0625,18,50.00,0.0625,,47.356244187,,1:37.93,660,,True,False,True,0.0,24.824,0.0,0:03.79,True
9cb66b73,2019-06-27 13:32:13,VecTest,pirTest,MDHTst,1000000000.0,../gen/MDHTst_pirTest/VecTest/log/mappir.log,../gen/MDHTst_pirTest/VecTest/log/runpir.log,../gen/MDHTst_pirTest/VecTest/log/genpsim.log,../gen/MDHTst_pirTest/VecTest/log/gentrace.log,../gen/MDHTst_pirTest/VecTest/log/runpsim.log,../gen/MDHTst_pirTest/VecTest/log/runpsim.sh,../gen/MDHTst_pirTest/VecTest/log/runproute.log,../gen/MDHTst_pirTest/VecTest/log/runproute.sh,../gen/MDHTst_pirTest/VecTest/plastisim/summary.csv,../gen/MDHTst_pirTest/VecTest/pir/AccelMain.scala,../gen/MDHTst_pirTest/VecTest/log/,../gen/MDHTst_pirTest/VecTest/log/gentst.log,../gen/MDHTst_pirTest/VecTest/log/maketst.log,../gen/MDHTst_pirTest/VecTest/log/runtst.log,True,,,,,,,,,,,False,False,False,100,,,,,,,,False,route_min_directed_valient,checkerboard,4,2,-1,4,0,0,3404,1112,4.50,0,1837,0.0000,0.0000,0.0000,9,-nan,0.0000,,15.450727044,,0:34.88,1116,,True,False,True,0.0,0.115,3.67,0:06.52,True
